Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5510","Production","01353.01","Raspberries","2019","2019","t","97250.23","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01353.01","Raspberries","2020","2020","ha","6840","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2020","2020","100 g/ha","147222","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01353.01","Raspberries","2020","2020","t","100700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01353.01","Raspberries","2021","2021","ha","6151","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2021","2021","100 g/ha","126614","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01353.01","Raspberries","2021","2021","t","77880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01353.01","Raspberries","2022","2022","ha","6192","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01353.01","Raspberries","2022","2022","100 g/ha","123514","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01353.01","Raspberries","2022","2022","t","76480","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1980","1980","ha","1340300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1980","1980","100 g/ha","49461","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1980","1980","t","6629250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1981","1981","ha","1534580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1981","1981","100 g/ha","54015","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1981","1981","t","8289040","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1982","1982","ha","1320100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1982","1982","100 g/ha","52791","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1982","1982","t","6968900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1983","1983","ha","877750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1983","1983","100 g/ha","51532","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1983","1983","t","4523200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1984","1984","ha","1134000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1984","1984","100 g/ha","55523","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1984","1984","t","6296300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1985","1985","ha","1008500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1985","1985","100 g/ha","60704","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1985","1985","t","6122000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1986","1986","ha","955000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1986","1986","100 g/ha","63340","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1986","1986","t","6049000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1987","1987","ha","944100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1987","1987","100 g/ha","62271","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1987","1987","t","5879000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1988","1988","ha","1173600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1988","1988","100 g/ha","61801","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1988","1988","t","7253000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1989","1989","ha","1087000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1989","1989","100 g/ha","64466","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1989","1989","t","7007400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1990","1990","ha","1142400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1990","1990","100 g/ha","61975","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1990","1990","t","7080000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1991","1991","ha","1125440","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1991","1991","100 g/ha","64231","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1991","1991","t","7228770","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1992","1992","ha","1267490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1992","1992","100 g/ha","64294","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1992","1992","t","8149150","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1993","1993","ha","1146490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1993","1993","100 g/ha","61763","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1993","1993","t","7081030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1994","1994","ha","1341950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1994","1994","100 g/ha","66851","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1994","1994","t","8971110","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1995","1995","ha","1251710","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1995","1995","100 g/ha","63007","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1995","1995","t","7886660","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1996","1996","ha","1134750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1996","1996","100 g/ha","68593","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1996","1996","t","7783600","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1997","1997","ha","1255750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1997","1997","100 g/ha","66099","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1997","1997","t","8300380","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1998","1998","ha","1318080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1998","1998","100 g/ha","63473","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1998","1998","t","8366190","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","1999","1999","ha","1421270","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","1999","1999","100 g/ha","65753","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","1999","1999","t","9345230","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2000","2000","ha","1229850","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2000","2000","100 g/ha","70397","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2000","2000","t","8657810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2001","2001","ha","1341140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2001","2001","100 g/ha","72807","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2001","2001","t","9764480","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2002","2002","ha","1297840","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2002","2002","100 g/ha","73730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2002","2002","t","9568990","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2003","2003","ha","1212860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2003","2003","100 g/ha","74759","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2003","2003","t","9067180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2004","2004","ha","1345590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2004","2004","100 g/ha","78328","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2004","2004","t","10539760","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2005","2005","ha","1361380","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2005","2005","100 g/ha","74245","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2005","2005","t","10107540","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2006","2006","ha","1141630","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2006","2006","100 g/ha","77313","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2006","2006","t","8826230","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2007","2007","ha","1112090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2007","2007","100 g/ha","80917","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2007","2007","t","8998730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2008","2008","ha","1204360","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2008","2008","100 g/ha","76731","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2008","2008","t","9241170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2009","2009","ha","1255750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2009","2009","100 g/ha","79413","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2009","2009","t","9972230","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2010","2010","ha","1462950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2010","2010","100 g/ha","75375","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2010","2010","t","11027010","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2011","2011","ha","1059070","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2011","2011","100 g/ha","79209","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2011","2011","t","8388780","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2012","2012","ha","1084160","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2012","2012","100 g/ha","83651","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2012","2012","t","9069080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2013","2013","ha","999180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2013","2013","100 g/ha","86232","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2013","2013","t","8616120","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2014","2014","ha","1186960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2014","2014","100 g/ha","84919","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2014","2014","t","10079500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2015","2015","ha","1042080","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2015","2015","100 g/ha","83722","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2015","2015","t","8724530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2016","2016","ha","1253320","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2016","2016","100 g/ha","81121","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2016","2016","t","10167050","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2017","2017","ha","960730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2017","2017","100 g/ha","84147","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2017","2017","t","8084290","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2018","2018","ha","1177650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2018","2018","100 g/ha","86213","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2018","2018","t","10152890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2019","2019","ha","1002420","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2019","2019","100 g/ha","83759","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2019","2019","t","8396180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2020","2020","ha","1208400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2020","2020","100 g/ha","85401","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2020","2020","t","10319860","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2021","2021","ha","1005650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2021","2021","100 g/ha","86411","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2021","2021","t","8689970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0113","Rice","2022","2022","ha","878990","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0113","Rice","2022","2022","100 g/ha","82756","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0113","Rice","2022","2022","t","7274170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1980","1980","ha","263040","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1980","1980","100 g/ha","15410","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1980","1980","t","405350","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1981","1981","ha","277200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1981","1981","100 g/ha","16666","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1981","1981","t","461970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1982","1982","ha","273970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1982","1982","100 g/ha","18079","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1982","1982","t","495300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1983","1983","ha","361000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1983","1983","100 g/ha","19003","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1983","1983","t","686000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1984","1984","ha","397000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1984","1984","100 g/ha","20730","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1984","1984","t","823000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1985","1985","ha","286500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1985","1985","100 g/ha","18087","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1985","1985","t","518200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1986","1986","ha","267500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1986","1986","100 g/ha","18138","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1986","1986","t","485200","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1987","1987","ha","271500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1987","1987","100 g/ha","18268","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1987","1987","t","495980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1988","1988","ha","240800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1988","1988","100 g/ha","15494","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1988","1988","t","373100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1989","1989","ha","196000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1989","1989","100 g/ha","17686","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1989","1989","t","346650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1990","1990","ha","151800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1990","1990","100 g/ha","17029","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1990","1990","t","258500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1991","1991","ha","159850","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1991","1991","100 g/ha","15468","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1991","1991","t","247250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1992","1992","ha","158230","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1992","1992","100 g/ha","18365","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1992","1992","t","290590","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1993","1993","ha","154190","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1993","1993","100 g/ha","17034","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1993","1993","t","262650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1994","1994","ha","164710","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1994","1994","100 g/ha","17490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1994","1994","t","288070","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1995","1995","ha","155810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1995","1995","100 g/ha","16407","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1995","1995","t","255640","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1996","1996","ha","139620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1996","1996","100 g/ha","16257","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1996","1996","t","226980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1997","1997","ha","127880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1997","1997","100 g/ha","16153","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1997","1997","t","206560","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1998","1998","ha","169160","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1998","1998","100 g/ha","18261","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1998","1998","t","308900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","1999","1999","ha","155000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","1999","1999","100 g/ha","18089","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","1999","1999","t","280380","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2000","2000","ha","119790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2000","2000","100 g/ha","17782","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2000","2000","t","213010","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2001","2001","ha","101170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2001","2001","100 g/ha","17314","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2001","2001","t","175170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2002","2002","ha","106430","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2002","2002","100 g/ha","15484","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2002","2002","t","164800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2003","2003","ha","129100","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2003","2003","100 g/ha","16988","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2003","2003","t","219310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2004","2004","ha","121410","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2004","2004","100 g/ha","17271","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2004","2004","t","209690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2005","2005","ha","112910","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2005","2005","100 g/ha","16956","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2005","2005","t","191450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2006","2006","ha","110890","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2006","2006","100 g/ha","16477","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2006","2006","t","182710","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2007","2007","ha","101980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2007","2007","100 g/ha","15720","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2007","2007","t","160310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2008","2008","ha","115740","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2008","2008","100 g/ha","18249","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2008","2008","t","211210","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2009","2009","ha","101580","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2009","2009","100 g/ha","16982","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2009","2009","t","172500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2010","2010","ha","109270","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2010","2010","100 g/ha","17388","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2010","2010","t","190000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2011","2011","ha","96720","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2011","2011","100 g/ha","15891","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2011","2011","t","153700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2012","2012","ha","101170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2012","2012","100 g/ha","16425","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0116","Rye","2012","2012","t","166170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","0116","Rye","2013","2013","ha","112500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0116","Rye","2013","2013","100 g/ha","17219","A","Official figure",""
