Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,840,United States of America,5419,Yield,1550.0,Taro,2015,2015,100 g/ha,113571.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1550.0,Taro,2015,2015,t,1590.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1550.0,Taro,2016,2016,ha,130.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1550.0,Taro,2016,2016,100 g/ha,122308.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1550.0,Taro,2016,2016,t,1590.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1550.0,Taro,2017,2017,ha,140.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1550.0,Taro,2017,2017,100 g/ha,119286.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1550.0,Taro,2017,2017,t,1670.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1550.0,Taro,2018,2018,ha,130.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1550.0,Taro,2018,2018,100 g/ha,103846.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1550.0,Taro,2018,2018,t,1350.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1550.0,Taro,2019,2019,ha,125.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1550.0,Taro,2019,2019,100 g/ha,104418.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1550.0,Taro,2019,2019,t,1302.14,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1550.0,Taro,2020,2020,ha,122.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1550.0,Taro,2020,2020,100 g/ha,111421.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1550.0,Taro,2020,2020,t,1356.28,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1550.0,Taro,2021,2021,ha,118.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1550.0,Taro,2021,2021,100 g/ha,112053.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1550.0,Taro,2021,2021,t,1324.24,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1550.0,Taro,2022,2022,ha,114.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1550.0,Taro,2022,2022,100 g/ha,112807.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1550.0,Taro,2022,2022,t,1290.91,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1980,1980,ha,157530.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1980,1980,100 g/ha,430771.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1980,1980,t,6785930.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1981,1981,ha,154130.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1981,1981,100 g/ha,412898.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1981,1981,t,6364000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1982,1982,ha,167940.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1982,1982,100 g/ha,466571.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1982,1982,t,7835600.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1983,1983,ha,168000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1983,1983,100 g/ha,453208.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1983,1983,t,7613900.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1984,1984,ha,167700.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1984,1984,100 g/ha,491691.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1984,1984,t,8245650.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1985,1985,ha,157400.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1985,1985,100 g/ha,499360.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1985,1985,t,7859930.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1986,1986,ha,153000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1986,1986,100 g/ha,531650.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1986,1986,t,8134250.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1987,1987,ha,156600.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1987,1987,100 g/ha,534599.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1987,1987,t,8371820.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1988,1988,ha,167800.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1988,1988,100 g/ha,497527.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1988,1988,t,8348500.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1989,1989,ha,187000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1989,1989,100 g/ha,547203.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1989,1989,t,10232700.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1990,1990,ha,198000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1990,1990,100 g/ha,551869.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1990,1990,t,10927000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1991,1991,ha,197350.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1991,1991,100 g/ha,577943.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1991,1991,t,11405700.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1992,1992,ha,164220.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1992,1992,100 g/ha,592498.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1992,1992,t,9730000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1993,1993,ha,178760.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1993,1993,100 g/ha,584079.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1993,1993,t,10441000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1994,1994,ha,192340.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1994,1994,100 g/ha,632474.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1994,1994,t,12165000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1995,1995,ha,192380.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1995,1995,100 g/ha,612538.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1995,1995,t,11784000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1996,1996,ha,186060.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1996,1996,100 g/ha,638181.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1996,1996,t,11874000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1997,1997,ha,161300.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1997,1997,100 g/ha,653069.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1997,1997,t,10534000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1998,1998,ha,170640.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1998,1998,100 g/ha,586556.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1998,1998,t,10009000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,1999,1999,ha,195590.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,1999,1999,100 g/ha,680546.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,1999,1999,t,13310800.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2000,2000,ha,168509.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2000,2000,100 g/ha,749056.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2000,2000,t,12622261.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2001,2001,ha,164183.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2001,2001,100 g/ha,667475.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2001,2001,t,10958809.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2002,2002,ha,178557.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2002,2002,100 g/ha,754185.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2002,2002,t,13466501.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2003,2003,ha,167388.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2003,2003,100 g/ha,682474.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2003,2003,t,11423794.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2004,2004,ha,173620.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2004,2004,100 g/ha,805650.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2004,2004,t,13987702.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2005,2005,ha,164280.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2005,2005,100 g/ha,725485.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2005,2005,t,11918268.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2006,2006,ha,169808.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2006,2006,100 g/ha,721825.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2006,2006,t,12257172.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2007,2007,ha,170658.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2007,2007,100 g/ha,831205.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2007,2007,t,14185180.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2008,2008,ha,161940.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2008,2008,100 g/ha,846034.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2008,2008,t,13700670.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2009,2009,ha,176200.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2009,2009,100 g/ha,877269.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2009,2009,t,15457480.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2010,2010,ha,158720.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2010,2010,100 g/ha,885396.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2010,2010,t,14053000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2011,2011,ha,148850.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2011,2011,100 g/ha,924535.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2011,2011,t,13761700.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2012,2012,ha,152690.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2012,2012,100 g/ha,948245.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2012,2012,t,14478750.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2013,2013,ha,152410.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2013,2013,100 g/ha,907328.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2013,2013,t,13828580.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2014,2014,ha,163380.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2014,2014,100 g/ha,971661.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2014,2014,t,15875000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2015,2015,ha,162980.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2015,2015,100 g/ha,894615.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2015,2015,t,14580440.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2016,2016,ha,141289.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2016,2016,100 g/ha,911398.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2016,2016,t,12877049.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2017,2017,ha,125650.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2017,2017,100 g/ha,886480.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2017,2017,t,11138620.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2018,2018,ha,130270.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2018,2018,100 g/ha,968227.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2018,2018,t,12613090.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2019,2019,ha,110763.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2019,2019,100 g/ha,980384.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2019,2019,t,10858982.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2020,2020,ha,110440.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2020,2020,100 g/ha,990502.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2020,2020,t,10939109.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2021,2021,ha,108821.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2021,2021,100 g/ha,958863.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2021,2021,t,10434442.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1234.0,Tomatoes,2022,2022,ha,106757.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1234.0,Tomatoes,2022,2022,100 g/ha,955418.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1234.0,Tomatoes,2022,2022,t,10199753.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1929.02,"True hemp, raw or retted",2021,2021,ha,5135.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1929.02,"True hemp, raw or retted",2021,2021,100 g/ha,29369.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1929.02,"True hemp, raw or retted",2021,2021,t,15081.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1929.02,"True hemp, raw or retted",2022,2022,ha,2772.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1929.02,"True hemp, raw or retted",2022,2022,100 g/ha,34412.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1929.02,"True hemp, raw or retted",2022,2022,t,9539.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1980,1980,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1981,1981,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1982,1982,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1983,1983,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1984,1984,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1985,1985,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1986,1986,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1987,1987,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1988,1988,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1989,1989,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1990,1990,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1991,1991,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1992,1992,t,0.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,1993,1993,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1993,1993,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,1994,1994,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1994,1994,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,1995,1995,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1995,1995,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,1996,1996,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1996,1996,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,1997,1997,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1997,1997,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,1998,1998,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1998,1998,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,1999,1999,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,1999,1999,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2000,2000,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2000,2000,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2001,2001,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2001,2001,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2002,2002,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2002,2002,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2003,2003,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2003,2003,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2004,2004,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2004,2004,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2005,2005,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2005,2005,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2006,2006,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2006,2006,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2007,2007,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2007,2007,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2008,2008,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2008,2008,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2009,2009,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2009,2009,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2010,2010,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2010,2010,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2011,2011,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2011,2011,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2012,2012,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2012,2012,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2013,2013,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2013,2013,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2014,2014,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2014,2014,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2015,2015,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5510,Production,1499.02,Tung nuts,2015,2015,t,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1499.02,Tung nuts,2016,2016,ha,0.0,M,"Missing value (data cannot exist, not applicable)"
